017 - Monumento ai caduti di Villotta,Villotta - Via Vittorio Veneto,"12° 45' 10.41'' E, 45° 51' 43.29'' N"
021 - Parcheggio Via San Marco,Villotta - Via San Marco,"12° 45' 22.88'' E, 45° 51' 48.05'' N"
022 - Parcheggio Friulinox,Villotta - Via Villutta,"12° 46' 55.40'' E, 45° 52' 47.15'' N"
023 - Rotatoria Casa Bianca,Taiedo di Chions - Via Villafranca/Cesena/Bannia,"12° 45' 51.56'' E, 45° 53' 48.01'' N"
024 - Parcheggio Impianto Sportivo di Taiedo,Taiedo di Chions - Via Brovedani,"12° 46' 29.67'' E, 45° 53' 30.11'' N"
Denominazione,Indirizzo,Coordinate
001 - Comando Stazione,"Martignacco - via G. D'Annunzio, 1 - 33035 Martignacco","13° 08' 09.71'' E, 46° 05' 49.23'' N"
Denominazione,Indirizzo,Coordinate
001 - Area attesa campo sportivo vecchio Morsano,Capoluogo dietro scuole elementari - Via Roma  32,"12° 55' 40.22'' E, 45° 51' 37.26'' N"
002 - Area attesa campo sportivo nuovo Morsano,Capoluogo  area sportiva - campo sportivo comunale e Campi da tennis  - via Cellina,"12° 55' 48.59'' E, 45° 51' 46.44'' N"
003 - Area di attesa via Belvedere,Capoluogo- da Morsano verso Codovado (via felletti) 300 mt. sulla DX - via Belvedere,"12° 55' 19.02'' E, 45° 51' 36.00'' N"
004 - Area di attesa sede Municipio Morsano,Capoluogo dietro il Comune - Piazza Daniele Moro 33,"12° 55' 42.27'' E, 45° 51' 30.27'' N"
005 - Area di attesa Piazza G. Infanti,Capoluogo Piazza G. Infanti vicino alla Farmacia - Piazza Giuseppe Infanti,"12° 55' 40.65'' E, 45° 51' 25.42'' N"
006 - Area di attesa Piazza Saletto,Frazione Saletto in centro - via Centro,"12° 55' 24.25'' E, 45° 52' 14.33'' N"
008 - Area di attesa Mussons,Frazione Mussons - via San Michele incr. Via delle Cave,"12° 57' 49.61'' E, 45° 50' 43.99'' N"
009 - Area di attesa via Carbona,ponte della regina Bando - via Carbona,"12° 54' 48.25'' E, 45° 53' 11.24'' N"
Denominazione,Indirizzo,Coordinate
001 - Sede Comunale gruppo volontari di Protezione Civile,"Medea - Via Torriani,5 Medea","13° 25' 24.84'' E, 45° 55' 02.31'' N"
Denominazione,Indirizzo,Coordinate
001 - Parco degli Armeni,pasian di prato - Via Naroncis,"13° 11' 27.41'' E, 46° 03' 15.57'' N"
003 - Parco Residenza Azzurro,Passons - via villalta e via principale,"13° 11' 24.56'' E, 46° 04' 08.33'' N"
004 - Campo sportivo di Colloredo ,Colloredo di Prato - SP 52 Via D' Antoni,"13° 09' 21.91'' E, 46° 03' 12.93'' N"
005 - Piazza San Giovanni Bosco,Santa Caterina - Piazza San Giovanni Bosco,"13° 11' 50.44'' E, 46° 02' 46.23'' N"
006 - Parco Molino dei Palma  - Via sterp,Pasian di Prato - Via Sterp,"13° 11' 06.43'' E, 46° 02' 54.19'' N"
007 - Parcheggio Cimitero Passons,Passons - Via Cimitero,"13° 11' 33.95'' E, 46° 04' 21.07'' N"
008 - Parcheggio p.zza Rodari,Colloredo di Prato - Piazza Rodari,"13° 08' 42.98'' E, 46° 03' 05.31'' N"
009 - Parcheggio Cooperativa Colloredo di Prato,Colloredo di Prato - Via di Sotto,"13° 08' 42.19'' E, 46° 03' 00.69'' N"
010 - Parco Via Novara,Santa caterina - Via Novara,"13° 11' 54.59'' E, 46° 02' 54.20'' N"
011 - Parco Via Foscolo - Pasiano,Passons - Via Pasiano,"13° 11' 17.42'' E, 46° 03' 49.77'' N"
012 - Area verde via Gemona,Pasian di Prato - via Gemona,"13° 11' 15.46'' E, 46° 04' 26.82'' N"
013 - Parcheggio via Julia,Pasian di Prato - via Julia,"13° 11' 18.12'' E, 46° 04' 17.46'' N"
014 - Parco via Trieste,Pasian di Prato - via Trieste,"13° 11' 48.89'' E, 46° 03' 06.39'' N"
016 - Parcheggio Municipio,Pasian di Prato - via Roma,"13° 11' 27.26'' E, 46° 02' 57.50'' N"
017 - Parco via Vicenza,Pasian di Prato - via Vicenza,"13° 11' 13.90'' E, 46° 02' 42.47'' N"
018 -  Scuole Elementari,Colloredo di Prato - via Udine,"13° 08' 31.72'' E, 46° 03' 03.58'' N"
019 - Area sulla curva di via Variano,Colloredo di Prato - via Variano,"13° 08' 23.88'' E, 46° 02' 53.84'' N"
020 - Parcheggio Ditta  Eurospin,Passons - via Spilimbergo,"13° 11' 18.83'' E, 46° 04' 34.11'' N"
021 - Piazza Bonavilla,Bonavilla - Piazza Mons. Valentino Rizzi,"13° 10' 06.19'' E, 46° 03' 44.28'' N"
022 - Parcheggio via del Forno,Colloredo di Prato - via Del Forno,"13° 08' 07.05'' E, 46° 02' 56.88'' N"
023 - Parcheggio via Martignacco,Colloredo di Prato - via Martignacco,"13° 08' 31.99'' E, 46° 03' 05.47'' N"
024 - Parcheggio angolo via Spilimbergo - Via Dante,Passons - via Dante,"13° 11' 31.92'' E, 46° 04' 27.58'' N"
025 - Parcheggio area Ex Latteria,Passons - via Dante,"13° 11' 25.34'' E, 46° 04' 15.87'' N"
026 - Parcheggio via Martiri delle Foibe,Passons - via Foibe,"13° 11' 12.34'' E, 46° 04' 15.18'' N"
027 - Incrocio Via Nievo Via Modolet,Passons - via Modolet,"13° 11' 41.41'' E, 46° 04' 00.06'' N"
028 - Parcheggio Ditta Codutti,Passons - via Bonavilla,"13° 11' 00.65'' E, 46° 04' 04.06'' N"
029 - Parcheggio Piazza Matteotti,Pasian di Prato,"13° 11' 14.47'' E, 46° 03' 02.43'' N"
030 - Parcheggio via Beorchia,Pasian di Prato - via Beorchia,"13° 11' 45.15'' E, 46° 02' 49.93'' N"
031 - Parcheggio via Puccini,Pasian di Prato - via Puccini,"13° 11' 33.94'' E, 46° 02' 47.64'' N"
032 - Parcheggio via Bonanni,Pasian di Prato - via Bonanni,"13° 11' 23.15'' E, 46° 02' 56.45'' N"
033 - Parcheggio via Bergamo,Paisn di Prato - via Bergamo,"13° 11' 49.62'' E, 46° 03' 00.01'' N"
034 - Parcheggio Via Torino,Pasian di Prato - via Torino,"13° 11' 40.73'' E, 46° 02' 56.86'' N"
035 - Parcheggio via Torino angolo Via Novara,Pasian di Prato - via Torino,"13° 12' 00.15'' E, 46° 02' 57.73'' N"
036 - Parcheggio Cimitero,Pasian di Prato - via Colloredo,"13° 10' 54.40'' E, 46° 03' 01.63'' N"
037 - Parcheggio via Colombo,Pasian di Prato - via Colombo,"13° 11' 11.77'' E, 46° 02' 34.22'' N"
Denominazione,Indirizzo,Coordinate
001 - Bordano - parcheggio Brandisorie,Bordano - via Roma,"13° 06' 04.27'' E, 46° 18' 58.82'' N"
002 - Bordano - parcheggio biblioteca,Bordano -  via Campo sportivo,"13° 06' 23.74'' E, 46° 18' 54.09'' N"
003 - Bordano - parcheggio vie Venzone-Pertini,Bordano - via Venzone,"13° 06' 25.15'' E, 46° 18' 55.65'' N"
004 - Interneppo - parcheggio campi tennis,Interneppo - via Principale,"13° 04' 55.48'' E, 46° 19' 34.77'' N"
Denominazione,Indirizzo,Coordinate
001 - Sede Comunale Protezione Civile ,"Via Roma, 43","13° 02' 43.34'' E, 46° 31' 57.87'' N"
002 - Sede Comunale Ligosullo,,"13° 04' 23.44'' E, 46° 32' 25.29'' N"
003 - Autorimessa,,"13° 04' 24.11'' E, 46° 32' 21.18'' N"
Denominazione,Indirizzo,Coordinate
001 - Sede Protezione Civile Budoia,Via Cialata ,"12° 32' 00.64'' E, 46° 02' 30.22'' N"
Denominazione,Indirizzo,Coordinate
001 - Sede Comunale di Protezione Civile,Castions delle Mura - Via della Villa 34/a,"13° 18' 07.19'' E, 45° 50' 30.53'' N"
Denominazione,Indirizzo,Coordinate
001 - Case di Manzano - Area verde Via Isola d'Istria,FRAZIONE CASE DI MANZANO - VIA ISOLA ISTRIA,"13° 23' 43.82'' E, 45° 59' 48.25'' N"
002 - Case di Manzano - Piazza San Giuseppe,FRAZIONE CASE DI MANZANO - PIAZZA SAN GIUSEPPE IN VIA SAN TOMMASO,"13° 23' 35.51'' E, 45° 59' 52.73'' N"
003 - Manzano - Area verde Via Salvemini,MANZANO - VIA SALVEMINI,"13° 23' 06.93'' E, 45° 59' 15.25'' N"
005 - Manzano - Sede Municipale,"MANZANO - VIA NATISONE, 34","13° 23' 08.71'' E, 45° 59' 21.60'' N"
007 - Manzano - Casa dell'Acqua,MANZANO - VIA ZORUTTI,"13° 22' 55.50'' E, 45° 59' 13.02'' N"
010 - Manzano - Via del Cristo,MANZANO - VIA DEL CRISTO,"13° 22' 14.02'' E, 45° 59' 07.69'' N"
011 - San Nicolò - Area festeggiamenti,SAN NICOLO - VIA L. ARIOSTO,"13° 22' 45.76'' E, 45° 58' 33.64'' N"
012 - San Lorenzo - Campo Sportivo,FRAZIONE SAN LORENZO SAN LORENZO - VIA DELLA MURAGLIA,"13° 21' 57.51'' E, 45° 58' 19.82'' N"
013 - Abbazia di Rosazzo,FRAZIONE ROSAZZO - PIAZZA ABBAZIA,"13° 25' 18.75'' E, 46° 00' 30.39'' N"
014 - Oleis - Area verde via Vittorio Veneto,"FRAZIONE OLEIS - VIA VITTORIO VENETO, 10","13° 23' 27.12'' E, 46° 00' 56.76'' N"
016 - Manzano - Via Bruna Zanuttini,VARIANTE EST SOTTOPASSO GRANDE SEDIA - VIA BRUNA ZANUTTINI,"13° 22' 59.88'' E, 45° 59' 04.96'' N"
017 - Manzinello - Ex Scuola Elementare,FRAZ. MANZINELLO - VIA PRINCIPALE,"13° 20' 43.52'' E, 45° 58' 54.44'' N"
019 - Manzano - Parco Nello Menotti via Libertà,MANZANO - VIA LIBERTA,"13° 22' 24.26'' E, 45° 59' 36.31'' N"
Denominazione,Indirizzo,Coordinate
001 - Parcheggio Sciariàda,Erto - SR251,"12° 22' 15.59'' E, 46° 16' 28.07'' N"
002 - Parcheggio via Motta,Casso - via Motta,"12° 20' 04.62'' E, 46° 16' 17.84'' N"
003 - Parcheggio San Martino,San Martino - via San Martino,"12° 22' 56.05'' E, 46° 16' 44.22'' N"
Denominazione,Indirizzo,Coordinate
001 - Area Sportiva,Capriva del Friuli - via Atleti Azzurri,"13° 30' 57.71'' E, 45° 56' 26.85'' N"
002 - Arena Centro Civico,Capriva del Friuli - Piazza Vittoria,"13° 30' 50.26'' E, 45° 56' 30.20'' N"
003 - Parco Russiz_Basket,Capriva del Friuli - Via Degli Alpini,"13° 30' 42.09'' E, 45° 56' 46.20'' N"
004 - Parcheggio Supermercato,Capriva del Friuli - via Cavour,"13° 30' 27.58'' E, 45° 56' 20.39'' N"
Denominazione,Indirizzo,Coordinate
001 - AREA DI ATTESA LOC. PALLEVA,"LOC.PALLEVA - VIA ACQUEDOTTO, 7","12° 36' 45.25'' E, 46° 12' 06.67'' N"
"003 - VIA ALCHEDA, CORTILE LATTERIA",FRAZIONE ALCHEDA - ALCHEDA,"12° 36' 03.46'' E, 46° 12' 09.41'' N"
"004 - VIA BOSPLANS,incrocio",FRAZIONE BOSPLANS - BOSPLANS,"12° 37' 50.30'' E, 46° 11' 46.36'' N"
"005 - PARCHEGGIO CIMITERO, VIA N. SAURO",ANDREIS - VIA N. SAURO,"12° 36' 38.32'' E, 46° 11' 57.79'' N"
"006 - CASA ANZIANI, VIA CESARE BATTISTI, 75","CASA ANZIANI, ANDREIS - VIA CESARE BATTISTI, 75","12° 37' 01.00'' E, 46° 12' 04.51'' N"
"007 - CHIESETTA, VIA SOTT'ANZAS",FRAZIONE SOTT'ANZAS - VIA SOTT'ANZAS,"12° 37' 29.70'' E, 46° 12' 11.62'' N"
"008 - FONTANA, VIA PRAPIERO",FRAZIONE PRAPIERO - VIA PRAPIERO,"12° 36' 16.60'' E, 46° 11' 50.85'' N"
Denominazione,Indirizzo,Coordinate
001 - Comando Stazione,"Grimacco - Fraz. Clodig (Grimacco) , 33040 Grimacco","13° 35' 35.04'' E, 46° 09' 19.49'' N"
Denominazione,Indirizzo,Coordinate
001 - Parcheggio Scuole,Piazzale fronte scuole - via Roma,"12° 47' 16.96'' E, 46° 13' 02.02'' N"
002 - Area Ingresso abitato Navarons,Navarons - SP 63,"12° 45' 24.38'' E, 46° 13' 28.58'' N"
003 - Piazza Sottomonte,Sottomonte - Piazza Miani,"12° 47' 56.63'' E, 46° 13' 04.10'' N"
004 - Borgo Mesinis,Borgo Mesinis - incrocio via Spilimbergo,"12° 48' 44.07'' E, 46° 11' 17.67'' N"
005 - Parcheggio Chiesa Ciago,Borgo Ciago - via Della Stazione,"12° 47' 52.36'' E, 46° 12' 23.05'' N"
006 - Piazza della Chiesa,Piazza della Chiesa - via Principale,"12° 46' 57.79'' E, 46° 13' 01.86'' N"
007 - Borgo Pitagora,Borgo Pitagora - SR 552 Borgo Pitagora,"12° 46' 03.27'' E, 46° 13' 22.51'' N"
009 - Borgo del Bianco, area ingresso Borgo del Bianco - Borgo del Bianco,"12° 46' 17.09'' E, 46° 13' 33.85'' N"
010 - Sottomonte via Tomba,incrocio via tomba - Via Sottomonte,"12° 48' 17.64'' E, 46° 12' 51.82'' N"
011 - Borgo Mizzeri,Borgo Mizzeri - via Nuova,"12° 47' 47.96'' E, 46° 12' 49.37'' N"
Denominazione,Indirizzo,Coordinate
002 - MONTEFOSCA,MONTEFOSCA - strada per Farcadizze,"13° 26' 43.93'' E, 46° 11' 54.79'' N"
003 - CALLA,CALLA - via Calla,"13° 26' 46.67'' E, 46° 10' 56.34'' N"
004 - GOREGNAVAS,GOREGNAVAS INFERIORE - via Goregnavas,"13° 27' 34.10'' E, 46° 11' 07.51'' N"
005 - ZAPATOCCO,ZAPATOCCO - via Zapatocco,"13° 27' 19.41'' E, 46° 10' 47.97'' N"
006 - ERBEZZO,Erbezzo - via Erbezzo,"13° 27' 45.57'' E, 46° 10' 56.27'' N"
008 - LOCH,Loch - via Loch,"13° 28' 39.71'' E, 46° 10' 48.40'' N"
010 - BARDO,Bardo - via Bardo,"13° 29' 27.48'' E, 46° 11' 51.86'' N"
011 - POZZERA,Pozzera - via Pozzera,"13° 29' 04.34'' E, 46° 11' 36.85'' N"
012 - MARSEU,Marseu - Mersino - via Marseu,"13° 29' 08.13'' E, 46° 11' 28.89'' N"
014 - COCEANZI,COCEANZI - PEGLIANO - via Coceanzi,"13° 27' 43.99'' E, 46° 10' 01.32'' N"
016 - SOSGNE,SOSGNE - PEGLIANO - via Sosgne,"13° 27' 45.35'' E, 46° 09' 38.88'' N"
017 - PULLER,PULLER - via Puller,"13° 27' 46.96'' E, 46° 08' 34.29'' N"
018 - SPIGNON,SPIGNON - via Spignon,"13° 27' 52.07'' E, 46° 08' 49.87'' N"
019 - JALIG - COLIESSA,JALIG - COLIESSA - via Jalig-Coliessa,"13° 28' 16.98'' E, 46° 09' 12.99'' N"
020 - ANTRO,ANTRO - via Antro,"13° 28' 39.47'' E, 46° 09' 08.19'' N"
021 - TARCETTA,Tarcetta - via Tarcetta,"13° 28' 40.73'' E, 46° 09' 31.88'' N"
023 - LASIZ,Lasiz - via Lasiz,"13° 28' 55.95'' E, 46° 09' 49.64'' N"
024 - CICIGOLIS,Cicigolis - via Cicigolis,"13° 29' 05.10'' E, 46° 10' 10.93'' N"
025 - PULFERO 1,Pulfero Capoluogo - via Nazionale,"13° 29' 08.34'' E, 46° 10' 23.86'' N"
027 - STUPIZZA,Stupizza - via Stupizza,"13° 28' 15.65'' E, 46° 12' 00.14'' N"
028 - SCUBINA,Scubina - via Scubina,"13° 30' 33.77'' E, 46° 10' 26.59'' N"
030 - TUOMAZ,Tuomaz - via Tuomaz,"13° 30' 01.93'' E, 46° 10' 44.32'' N"
031 - OSSIACH,Ossiach - via Ossiach,"13° 29' 49.78'' E, 46° 10' 51.13'' N"
034 - CRANZOVE,Cranzove - via Cranzove,"13° 29' 44.61'' E, 46° 10' 32.17'' N"
035 - COSANEA,Cossanea - loc. Cossanea,"13° 29' 52.83'' E, 46° 10' 27.17'' N"
037 - DOMENIS,Domenis - via Domenis,"13° 29' 44.60'' E, 46° 10' 25.03'' N"
038 - BIZONTA,Bizonta - via Bizonta,"13° 29' 38.94'' E, 46° 10' 28.54'' N"
039 - ZEIAZ,Zeiaz - via Zeiaz,"13° 29' 49.38'' E, 46° 10' 18.56'' N"
041 - MOLINO ,Molino Brischis - via Molino,"13° 29' 22.55'' E, 46° 10' 08.44'' N"
042 - PEROVIZZA,Perovizza - loc. Perovizza,"13° 29' 17.11'' E, 46° 09' 32.88'' N"
043 - CRAS,Cras - via Cras,"13° 28' 54.10'' E, 46° 08' 58.70'' N"
044 - BIACIS,Biacis - via Biacis,"13° 28' 58.12'' E, 46° 08' 50.73'' N"
045 - SPAGNUT,Spagnut - via Spagnut,"13° 28' 54.99'' E, 46° 08' 38.06'' N"
046 - BRISCHIS 1,Brischis - via Brischis,"13° 29' 22.75'' E, 46° 09' 58.40'' N"
048 - PULFERO 2,PULFERO 2 - via Capoluogo Zona PEEP,"13° 28' 58.81'' E, 46° 10' 27.41'' N"
049 - UODGNACH,Uodgnach-acquedotto - Rodda Uodgnach,"13° 30' 22.01'' E, 46° 10' 39.08'' N"
Denominazione,Indirizzo,Coordinate
001 - Comando Stazione,"Fogliano Redipuglia - Via III Armata 6, 34070 Fogliano Redipuglia","13° 29' 05.99'' E, 45° 51' 02.01'' N"
Denominazione,Indirizzo,Coordinate
001 - Sede municipale - Piazza Divisione Julia,Corno di Rosazzo - Piazza Divisione Julia,"13° 26' 26.00'' E, 45° 59' 48.73'' N"
002 - NOAX - Area antistante Chiesa - Casa medioevale,Noax - Via San Biagio,"13° 25' 51.92'' E, 46° 00' 39.65'' N"
003 - Area festeggiamenti Glaudins - Loc. Visinale,Laterale di Via Aquileia - Visinale,"13° 26' 37.38'' E, 45° 58' 59.50'' N"
Denominazione,Indirizzo,Coordinate
001 - Sede Comunale,CAVASSO NUOVO - VIALE DUCHESSA D'AOSTA,"12° 46' 29.30'' E, 46° 11' 26.86'' N"
Denominazione,Indirizzo,Coordinate
001 - Comando Stazione,"Aiello del Friuli - Via Cavour 50, 33041 Aiello Del Friuli","13° 21' 41.17'' E, 45° 52' 13.57'' N"
Denominazione,Indirizzo,Coordinate
001 - Sede Comunale,"via Massille, 2","12° 59' 50.14'' E, 45° 48' 20.90'' N"
Denominazione,Indirizzo,Coordinate
001 - Comando Stazione,"Paludea - Borgata Praforte 3, 33090 Castelnovo Del Friuli ","12° 54' 04.89'' E, 46° 11' 54.69'' N"
Denominazione,Indirizzo,Coordinate
001 - Sede Comunale,Cavazzo Carnico - Via San Rocco,"13° 02' 26.43'' E, 46° 22' 03.19'' N"
Denominazione,Indirizzo,Coordinate
001 - Parco Col Alto,Sacile-centro - via Col Alto,"12° 30' 52.07'' E, 45° 57' 57.56'' N"
002 - Via Venzone,loc. San Giovanni del Tempio - via Venzone,"12° 31' 56.11'' E, 45° 57' 49.24'' N"
004 - Area Monumento dei Caduti,Sacile-centro - via Meneghini,"12° 30' 07.92'' E, 45° 57' 24.10'' N"
005 - Piazza Libertà-Stazione FF.SS.,Sacile-centro - piazza Libertà,"12° 29' 52.62'' E, 45° 56' 55.77'' N"
007 - Area via Abruzzi,loc. San Odorico - Piazza Abruzzi,"12° 30' 43.38'' E, 45° 56' 51.87'' N"
008 - Parco Brenelli,loc. San Giovanni di Livenza - Via San Giacomo,"12° 31' 06.67'' E, 45° 54' 41.63'' N"
010 - Piazzola Ecologica,loc. San Giovanni di Livenza - Strada Interna San Giovanni di Livenza,"12° 31' 21.38'' E, 45° 55' 32.73'' N"
011 - Parco via Po,loc. San Michele - Via Po,"12° 29' 21.65'' E, 45° 57' 16.32'' N"
012 - Parco Balliana,Sacile-centro - Viale Zancanaro ,"12° 30' 27.75'' E, 45° 57' 27.01'' N"
013 - Area esterna Cimitero S. Odorico,loc. San Odorico - Viale del Cimitero,"12° 30' 10.38'' E, 45° 56' 43.51'' N"
014 - Area Sosta Complesso Scolastico San Giovanni del Tempio,San Giovanni del Tempio - stada Bassa delle Valli,"12° 31' 36.83'' E, 45° 57' 55.39'' N"
025 - Parcheggio Piccin,Sacile-centro - Via Piccin,"12° 30' 05.14'' E, 45° 57' 25.81'' N"
026 - Parcheggio campo sportivo XXV Aprile,Sacile-centro - via Malvignu,"12° 31' 03.45'' E, 45° 57' 32.99'' N"
028 - Area Via Latisana,loc. San Giovanni del Tempio - Via Latisana,"12° 31' 52.16'' E, 45° 57' 58.12'' N"
029 - Area Via Pordenone,loc. San Giovanni del Tempio - Via Pordenone,"12° 32' 01.70'' E, 45° 57' 52.30'' N"
031 - Area via Val d'Aosta,loc. San Odorico - Via Val d'Aosta,"12° 30' 39.56'' E, 45° 56' 49.48'' N"
033 - Area Via Gobetti,loc. San Michele - Via Gobetti,"12° 29' 08.22'' E, 45° 57' 22.55'' N"
035 - Area Artigianale Geromina,loc. San Odorico - Zona Artiginale Geromina,"12° 30' 58.27'' E, 45° 56' 32.49'' N"
036 - Area Via dei Tigli,loc. Cavolano - Via dei Tigli,"12° 30' 28.77'' E, 45° 55' 49.58'' N"
038 - Area via Dall'Ava,loc. Villorba - Via Dall'Ava,"12° 30' 02.78'' E, 45° 57' 40.56'' N"
046 - Area via Cavolano,loc. Cavolano - via Cavolano,"12° 30' 29.92'' E, 45° 55' 53.11'' N"
057 - area via Vicenza,loc. Cornadella - via Vicenza,"12° 28' 48.13'' E, 45° 56' 58.68'' N"
058 - Area esterna scuola infanzia Archimede,loc. Cornadella - Strada Cornadella,"12° 28' 26.51'' E, 45° 56' 51.01'' N"
060 - Area  Vistorta,loc. Vistorta - Strada Vistorta,"12° 28' 31.14'' E, 45° 56' 11.62'' N"
061 - Area Via Ronche,loc. Ronche - strada per Ronche,"12° 29' 33.21'' E, 45° 57' 42.00'' N"
062 - Area Schiavoi,loc. schiavoi - via dei Salici,"12° 30' 18.51'' E, 45° 56' 09.48'' N"
063 - Area via Misurina,loc. Cornadella - via Misurina,"12° 29' 25.73'' E, 45° 57' 04.53'' N"
Denominazione,Indirizzo,Coordinate
"001 - ex campo sportivo ""R.Molinaro""",S.Giacomo capoluogo - Via XXV Aprile,"12° 58' 41.64'' E, 46° 10' 35.49'' N"
002 - Parcheggio nuovo centro sportivo,S.Giacomo capoluogo - Via ca' Buttazzoni,"12° 58' 57.08'' E, 46° 10' 14.34'' N"
003 - Piazza S.Pietro,frazione S.Pietro - Via al Ponte,"12° 57' 52.84'' E, 46° 11' 03.26'' N"
004 - Piazzetta Via S.Lorenzo,frazione Villuzza - VIa S.Lorenzo,"12° 58' 02.86'' E, 46° 10' 36.30'' N"
005 - Piazza Zuliani,frazione Muris - PIazza Zuliani,"12° 59' 50.85'' E, 46° 11' 17.00'' N"
Denominazione,Indirizzo,Coordinate
001 - Parcheggio Chiesa S. Giovanni,San Giovanni  - Piazza Maggiore,"12° 30' 45.44'' E, 46° 01' 27.59'' N"
002 - Via Pordenone,San Giovanni - Via Pordenone,"12° 30' 33.37'' E, 46° 01' 33.40'' N"
003 - Scuole Medie Polcenigo,Polcenigo - Via Piantuzze,"12° 29' 59.57'' E, 46° 02' 09.15'' N"
004 - Parcheggio Santissima,Santissima - Via Santissima,"12° 28' 44.55'' E, 46° 01' 22.93'' N"
005 - Chiesa Coltura,COLTURA - VIA DELL'OVRE,"12° 29' 24.54'' E, 46° 01' 55.63'' N"
006 - Mezzomonte,Mezzomonte - Via Brigate Partigiane,"12° 29' 32.56'' E, 46° 02' 46.46'' N"
007 - Parcheggio San Rocco,SAN ROCCO - VIA SAN ROCCO,"12° 29' 54.49'' E, 46° 01' 44.45'' N"
008 - Località Valle,LOCALITA' VALLLE - STRADA PROVINCIALE LOCALITA' VALLE,"12° 28' 29.22'' E, 46° 00' 48.26'' N"
009 - Mobilificio MOMO,SAN GIOVANNI - VIA PORDENONE,"12° 30' 40.69'' E, 46° 01' 09.85'' N"
010 - Ristorante alla Fontaniva,"FONTANIVA - VIA SACILE, 22","12° 30' 26.87'' E, 46° 00' 28.25'' N"
011 - Parcheggio ex Bar da Betty,SAN GIOVANNI DI MEZZO - VIA PIZZOCH,"12° 31' 03.97'' E, 46° 01' 47.12'' N"
012 - Parcheggio Gorgazzo,Gorgazzo - Via Polcenigo,"12° 29' 48.76'' E, 46° 02' 14.01'' N"
013 - Via Mariet,Range - Via Mariet,"12° 30' 15.68'' E, 46° 02' 17.26'' N"
014 - parco Via Polcenigo presso Bravin Rino,Polcenigo - Via Polcenigo,"12° 30' 13.10'' E, 46° 01' 57.50'' N"
Denominazione,Indirizzo,Coordinate
001 - Comando Stazione,"Majano - Via Carnia 1, 33030 Majano","13° 03' 36.45'' E, 46° 11' 10.52'' N"
Denominazione,Indirizzo,Coordinate
001 - Area festeggiamenti- RISANO,Risano  - Via della Stazione,"13° 15' 28.02'' E, 45° 58' 28.60'' N"
004 - ex-scuola elementare - PAVIA,Pavia di Udine - via Selvuzzis 5,"13° 18' 09.24'' E, 45° 59' 38.81'' N"
005 - scuola media LAUZACCO - Parcheggio antistante,Lauzacco - Via Pietro Zorutti,"13° 16' 55.56'' E, 45° 58' 57.42'' N"
006 - parcheggio elementare LUMIGNACCO,Lumignacco - via della Libertà,"13° 14' 38.25'' E, 45° 59' 50.16'' N"
016 - Parco del mercato - PERCOTO,Percoto - via Crimea,"13° 19' 41.73'' E, 45° 58' 31.28'' N"
017 - area verde - CHIASOTTIS,Chiasottis - via Principale,"13° 15' 09.50'' E, 45° 57' 38.13'' N"
018 - Piazza Julia - LAUZACCO, Lauzacco - Piazza Julia ,"13° 16' 53.15'' E, 45° 58' 39.73'' N"
019 - Lottizzazione Beretta - LAUZACCO,Lauzacco - Via Matteotti,"13° 16' 56.92'' E, 45° 58' 44.23'' N"
020 - piazza della Vittoria-PERCOTO,Percoto - piazza della Vittoria,"13° 19' 20.55'' E, 45° 58' 27.66'' N"
021 - Parco via don Sturzo - PERCOTO,Percoto - via don sturzo,"13° 19' 25.19'' E, 45° 58' 38.78'' N"
022 - via f.lli Cervi - PERCOTO,Percoto - via f.lli Cervi,"13° 19' 18.19'' E, 45° 58' 42.31'' N"
023 - via San Martino - PERCOTO,Percoto - via San Martino,"13° 19' 07.45'' E, 45° 58' 23.07'' N"
024 - SELVUZZIS,Selvuzzis - via Centrale,"13° 18' 13.45'' E, 45° 58' 59.23'' N"
026 - via Udine - PAVIA,Pavia di Udine - via Udine,"13° 18' 06.88'' E, 45° 59' 54.16'' N"
027 - campo sportivo PAVIA,Pavia di Udine - via Trieste,"13° 18' 26.19'' E, 45° 59' 34.84'' N"
028 - campo sportivo RISANO,Risano - via Lavariano,"13° 14' 52.50'' E, 45° 58' 15.47'' N"
029 - area festeggiamenti LUMIGNACCO,Lumignacco - via Bellini,"13° 14' 45.99'' E, 46° 00' 03.85'' N"
030 - piazza PERSEREANO,Persereano - piazza S. Andrea,"13° 17' 43.35'' E, 45° 57' 54.35'' N"
031 - Parcheggio Invidia - Z.I.U.,Z.I.U. - via Volta,"13° 16' 09.40'' E, 45° 59' 37.07'' N"
Denominazione,Indirizzo,Coordinate
002 - Casermetta Romanin-capoluogo,Capoluogo - Via Como,"12° 46' 41.99'' E, 46° 35' 08.40'' N"
003 - Via Torino - Parcheggio fraz. Sigilletto,Sigilletto - Via Torino,"12° 48' 45.03'' E, 46° 34' 42.64'' N"
005 - Centro Assistenziale EFA-loc. Piani di Luzza,Piani di Luzza - Piani di Luzza,"12° 45' 17.01'' E, 46° 34' 48.55'' N"
006 - Complesso case per ferie Bearzi e Don Bosco-loc. Pierabech,Loc. Pierabech - Via Pierabech,"12° 46' 42.15'' E, 46° 36' 36.52'' N"
007 - Piazzale Ex Latteria-capoluogo,Loc. Avoltri - Via Belluno,"12° 46' 29.76'' E, 46° 35' 10.14'' N"
